season,round,driver,constructor,status,dnf
2019,10,Kvyat,Toro Rosso,finished,0
2019,10,Hülkenberg,Renault,finished,0
2019,10,Norris,McLaren,finished,0
2019,10,Albon,Toro Rosso,finished,0
2019,10,Stroll,Racing Point,finished,0
2019,10,Russell,Williams,+1 lap,0
2019,10,Kubica,Williams,+1 lap,0
2019,10,Vettel,Ferrari,+1 lap,0
2019,10,Pérez,Racing Point,+1 lap,0
2019,10,Giovinazzi,Alfa Romeo,spun off,0
2019,10,Grosjean,Haas F1 Team,collision,0
2019,10,Magnussen,Haas F1 Team,collision,0
2019,11,Verstappen,Red Bull,finished,0
2019,11,Vettel,Ferrari,finished,0
2019,11,Kvyat,Toro Rosso,finished,0
2019,11,Stroll,Racing Point,finished,0
2019,11,Sainz,McLaren,finished,0
2019,11,Albon,Toro Rosso,finished,0
2019,11,Grosjean,Haas F1 Team,finished,0
2019,11,Magnussen,Haas F1 Team,finished,0
2019,11,Hamilton,Mercedes,finished,0
2019,11,Kubica,Williams,finished,0
2019,11,Russell,Williams,finished,0
2019,11,Räikkönen,Alfa Romeo,finished,0
2019,11,Giovinazzi,Alfa Romeo,finished,0
2019,11,Gasly,Red Bull,collision,0
2019,11,Bottas,Mercedes,accident,1
2019,11,Hülkenberg,Renault,accident,1
2019,11,Leclerc,Ferrari,accident,1
2019,11,Norris,McLaren,power loss,0
2019,11,Ricciardo,Renault,exhaust,0
2019,11,Pérez,Racing Point,spun off,0
2019,12,Hamilton,Mercedes,finished,0
2019,12,Verstappen,Red Bull,finished,0
2019,12,Vettel,Ferrari,finished,0
2019,12,Leclerc,Ferrari,finished,0
2019,12,Sainz,McLaren,+1 lap,0
2019,12,Gasly,Red Bull,+1 lap,0
2019,12,Räikkönen,Alfa Romeo,+1 lap,0
2019,12,Bottas,Mercedes,+1 lap,0
2019,12,Norris,McLaren,+1 lap,0
2019,12,Albon,Toro Rosso,+1 lap,0
2019,12,Pérez,Racing Point,+1 lap,0
2019,12,Hülkenberg,Renault,+1 lap,0
2019,12,Magnussen,Haas F1 Team,+1 lap,0
2019,12,Ricciardo,Renault,+1 lap,0
2019,12,Kvyat,Toro Rosso,+2 laps,0
2019,12,Russell,Williams,+2 laps,0
2019,12,Stroll,Racing Point,+2 laps,0
2019,12,Giovinazzi,Alfa Romeo,+2 laps,0
2019,12,Kubica,Williams,+3 laps,0
2019,12,Grosjean,Haas F1 Team,water pressure,0
2019,7,Hamilton,Mercedes,finished,0
2019,7,Vettel,Ferrari,finished,0
2019,7,Leclerc,Ferrari,finished,0
2019,7,Bottas,Mercedes,finished,0
2019,7,Verstappen,Red Bull,finished,0
2019,7,Ricciardo,Renault,+1 lap,0
2019,7,Hülkenberg,Renault,+1 lap,0
2019,7,Gasly,Red Bull,+1 lap,0
2019,7,Stroll,Racing Point,+1 lap,0
2019,7,Kvyat,Toro Rosso,+1 lap,0
2019,7,Sainz,McLaren,+1 lap,0
2019,7,Pérez,Racing Point,+1 lap,0
2019,7,Giovinazzi,Alfa Romeo,+1 lap,0
2019,7,Grosjean,Haas F1 Team,+1 lap,0
2019,7,Räikkönen,Alfa Romeo,+1 lap,0
2019,7,Russell,Williams,+2 laps,0
2019,7,Magnussen,Haas F1 Team,+2 laps,0
2019,7,Kubica,Williams,+3 laps,0
2019,7,Albon,Toro Rosso,collision damage,0
2019,7,Norris,McLaren,suspension,0
2019,13,Leclerc,Ferrari,finished,0
2019,13,Hamilton,Mercedes,finished,0
2019,13,Bottas,Mercedes,finished,0
2019,13,Vettel,Ferrari,finished,0
2019,13,Albon,Red Bull,finished,0
2019,13,Pérez,Racing Point,finished,0
2019,13,Kvyat,Toro Rosso,finished,0
2019,13,Hülkenberg,Renault,finished,0
2019,13,Gasly,Toro Rosso,finished,0
2019,13,Stroll,Racing Point,finished,0
2019,13,Norris,McLaren,engine,1
2019,13,Magnussen,Haas F1 Team,+1 lap,0
2019,13,Grosjean,Haas F1 Team,+1 lap,0
2019,13,Ricciardo,Renault,+1 lap,0
2019,13,Russell,Williams,+1 lap,0
2019,13,Räikkönen,Alfa Romeo,+1 lap,0
2019,13,Kubica,Williams,+1 lap,0
2019,13,Giovinazzi,Alfa Romeo,accident,1
2019,13,Sainz,McLaren,power loss,0
2019,13,Verstappen,Red Bull,accident,1
2019,14,Leclerc,Ferrari,finished,0
2019,14,Bottas,Mercedes,finished,0
2019,14,Hamilton,Mercedes,finished,0
2019,14,Ricciardo,Renault,finished,0
2019,14,Hülkenberg,Renault,finished,0
2019,14,Albon,Red Bull,finished,0
2019,14,Pérez,Racing Point,finished,0
2019,14,Verstappen,Red Bull,finished,0
2019,14,Giovinazzi,Alfa Romeo,+1 lap,0
2019,14,Norris,McLaren,+1 lap,0
2019,14,Gasly,Toro Rosso,+1 lap,0
2019,14,Stroll,Racing Point,+1 lap,0
2019,14,Vettel,Ferrari,+1 lap,0
2019,14,Russell,Williams,+1 lap,0
2019,14,Räikkönen,Alfa Romeo,+1 lap,0
2019,14,Grosjean,Haas F1 Team,+1 lap,0
2019,14,Kubica,Williams,+2 laps,0
2019,14,Magnussen,Haas F1 Team,hydraulics,1
2019,14,Kvyat,Toro Rosso,engine,1
2019,14,Sainz,McLaren,wheel,0
2019,15,Vettel,Ferrari,finished,0
2019,15,Leclerc,Ferrari,finished,0
2019,15,Verstappen,Red Bull,finished,0
2019,15,Hamilton,Mercedes,finished,0
2019,15,Bottas,Mercedes,finished,0
2019,15,Albon,Red Bull,finished,0
2019,15,Norris,McLaren,finished,0
2019,15,Gasly,Toro Rosso,finished,0
2019,15,Hülkenberg,Renault,finished,0
2019,15,Giovinazzi,Alfa Romeo,finished,0
2019,15,Grosjean,Haas F1 Team,finished,0
2019,15,Sainz,McLaren,finished,0
2019,15,Stroll,Racing Point,finished,0
2019,15,Ricciardo,Renault,finished,0
2019,15,Kvyat,Toro Rosso,finished,0
2019,15,Kubica,Williams,finished,0
2019,15,Magnussen,Haas F1 Team,finished,0
2019,15,Räikkönen,Alfa Romeo,collision,0
2019,15,Pérez,Racing Point,engine,1
2019,15,Russell,Williams,collision,0
2019,16,Hamilton,Mercedes,finished,0
2019,16,Bottas,Mercedes,finished,0
2019,16,Leclerc,Ferrari,finished,0
2019,16,Verstappen,Red Bull,finished,0
2019,16,Albon,Red Bull,finished,0
2019,16,Sainz,McLaren,finished,0
2019,16,Pérez,Racing Point,finished,0
2019,16,Norris,McLaren,finished,0
2019,16,Magnussen,Haas F1 Team,finished,0
2019,16,Hülkenberg,Renault,finished,0
2019,16,Stroll,Racing Point,finished,0
2019,16,Kvyat,Toro Rosso,finished,0
2019,16,Räikkönen,Alfa Romeo,finished,0
2019,16,Gasly,Toro Rosso,finished,0
2019,16,Giovinazzi,Alfa Romeo,finished,0
2019,16,Kubica,Williams,brakes,1
2019,16,Russell,Williams,brakes,1
2019,16,Vettel,Ferrari,power loss,0
2019,16,Ricciardo,Renault,collision,0
2019,16,Grosjean,Haas F1 Team,collision,0
2019,17,Bottas,Mercedes,finished,0
2019,17,Vettel,Ferrari,finished,0
2019,17,Hamilton,Mercedes,finished,0
2019,17,Albon,Red Bull,finished,0
2019,17,Sainz,McLaren,finished,0
2019,17,Leclerc,Ferrari,+1 lap,0
2019,17,Gasly,Toro Rosso,+1 lap,0
2019,17,Pérez,Racing Point,+1 lap,0
2019,17,Stroll,Racing Point,+1 lap,0
2019,17,Kvyat,Toro Rosso,+1 lap,0
2019,17,Norris,McLaren,+1 lap,0
2019,17,Räikkönen,Alfa Romeo,+1 lap,0
2019,17,Grosjean,Haas F1 Team,+1 lap,0
2019,17,Giovinazzi,Alfa Romeo,+1 lap,0
2019,17,Magnussen,Haas F1 Team,+1 lap,0
2019,17,Russell,Williams,+2 laps,0
2019,17,Kubica,Williams,+2 laps,0
2019,17,Verstappen,Red Bull,brakes,1
2019,17,Ricciardo,Renault,disqualified,0
2019,17,Hülkenberg,Renault,disqualified,0
2019,18,Hamilton,Mercedes,finished,0
2019,18,Vettel,Ferrari,finished,0
2019,18,Bottas,Mercedes,finished,0
2019,18,Leclerc,Ferrari,finished,0
2019,18,Albon,Red Bull,finished,0
2019,18,Verstappen,Red Bull,finished,0
2019,18,Pérez,Racing Point,finished,0
2019,18,Ricciardo,Renault,finished,0
2019,18,Gasly,Toro Rosso,+1 lap,0
2019,18,Hülkenberg,Renault,+1 lap,0
2019,18,Kvyat,Toro Rosso,+1 lap,0
2019,18,Stroll,Racing Point,+1 lap,0
2019,18,Sainz,McLaren,+1 lap,0
2019,18,Giovinazzi,Alfa Romeo,+1 lap,0
2019,18,Magnussen,Haas F1 Team,+2 laps,0
2019,18,Russell,Williams,+2 laps,0
2019,18,Grosjean,Haas F1 Team,+2 laps,0
2019,18,Kubica,Williams,+2 laps,0
2019,18,Räikkönen,Alfa Romeo,overheating,0
2019,18,Norris,McLaren,withdrew,0
2019,19,Bottas,Mercedes,finished,0
2019,19,Hamilton,Mercedes,finished,0
2019,19,Verstappen,Red Bull,finished,0
2019,19,Leclerc,Ferrari,finished,0
2019,19,Albon,Red Bull,finished,0
2019,19,Ricciardo,Renault,finished,0
2019,19,Norris,McLaren,finished,0
2019,19,Sainz,McLaren,+1 lap,0
2019,19,Hülkenberg,Renault,+1 lap,0
2019,19,Pérez,Racing Point,+1 lap,0
2019,19,Räikkönen,Alfa Romeo,+1 lap,0
2019,19,Kvyat,Toro Rosso,+1 lap,0
2019,19,Stroll,Racing Point,+1 lap,0
2019,19,Giovinazzi,Alfa Romeo,+1 lap,0
2019,19,Grosjean,Haas F1 Team,+1 lap,0
2019,19,Gasly,Toro Rosso,suspension,0
2019,19,Russell,Williams,+2 laps,0
2019,19,Magnussen,Haas F1 Team,brakes,1
2019,19,Kubica,Williams,oil leak,0
2019,19,Vettel,Ferrari,suspension,0
2019,20,Verstappen,Red Bull,finished,0
2019,20,Gasly,Toro Rosso,finished,0
2019,20,Sainz,McLaren,finished,0
2019,20,Räikkönen,Alfa Romeo,finished,0
2019,20,Giovinazzi,Alfa Romeo,finished,0
2019,20,Ricciardo,Renault,finished,0
2019,20,Hamilton,Mercedes,finished,0
2019,20,Norris,McLaren,finished,0
2019,20,Pérez,Racing Point,finished,0
2019,20,Kvyat,Toro Rosso,finished,0
2019,20,Magnussen,Haas F1 Team,finished,0
2019,20,Russell,Williams,finished,0
2019,20,Grosjean,Haas F1 Team,finished,0
2019,20,Albon,Red Bull,finished,0
2019,20,Hülkenberg,Renault,finished,0
2019,20,Kubica,Williams,+1 lap,0
2019,20,Vettel,Ferrari,collision,0
2019,20,Leclerc,Ferrari,collision,0
2019,20,Stroll,Racing Point,suspension,0
2019,20,Bottas,Mercedes,power unit,0
2019,21,Hamilton,Mercedes,finished,0
2019,21,Verstappen,Red Bull,finished,0
2019,21,Leclerc,Ferrari,finished,0
2019,21,Bottas,Mercedes,finished,0
2019,21,Vettel,Ferrari,finished,0
2019,21,Albon,Red Bull,finished,0
2019,21,Pérez,Racing Point,+1 lap,0
2019,21,Norris,McLaren,+1 lap,0
2019,21,Kvyat,Toro Rosso,+1 lap,0
2019,21,Sainz,McLaren,+1 lap,0
2019,21,Ricciardo,Renault,+1 lap,0
2019,21,Hülkenberg,Renault,+1 lap,0
2019,21,Räikkönen,Alfa Romeo,+1 lap,0
2019,21,Magnussen,Haas F1 Team,+1 lap,0
2019,21,Grosjean,Haas F1 Team,+1 lap,0
2019,21,Giovinazzi,Alfa Romeo,+1 lap,0
2019,21,Russell,Williams,+1 lap,0
2019,21,Gasly,Toro Rosso,+2 laps,0
2019,21,Kubica,Williams,+2 laps,0
2019,21,Stroll,Racing Point,brakes,1
2020,1,Bottas,Mercedes,finished,0
2020,1,Leclerc,Ferrari,finished,0
2020,1,Norris,McLaren,finished,0
2020,1,Hamilton,Mercedes,finished,0
2020,1,Sainz,McLaren,finished,0
2020,1,Pérez,Racing Point,finished,0
2020,1,Gasly,AlphaTauri,finished,0
2020,1,Ocon,Renault,finished,0
2020,1,Giovinazzi,Alfa Romeo,finished,0
2020,1,Vettel,Ferrari,finished,0
2020,1,Latifi,Williams,finished,0
2020,1,Kvyat,AlphaTauri,suspension,0
2020,1,Albon,Red Bull,electronics,0
2020,1,Räikkönen,Alfa Romeo,wheel,0
2020,1,Russell,Williams,fuel pressure,0
2020,1,Grosjean,Haas F1 Team,brakes,1
2020,1,Magnussen,Haas F1 Team,brakes,1
2020,1,Stroll,Racing Point,engine,1
2020,1,Ricciardo,Renault,overheating,0
2020,1,Verstappen,Red Bull,electronics,0
2020,2,Hamilton,Mercedes,finished,0
2020,2,Bottas,Mercedes,finished,0
2020,2,Verstappen,Red Bull,finished,0
2020,2,Albon,Red Bull,finished,0
2020,2,Norris,McLaren,finished,0
2020,2,Pérez,Racing Point,finished,0
2020,2,Stroll,Racing Point,finished,0
2020,2,Ricciardo,Renault,finished,0
2020,2,Sainz,McLaren,+1 lap,0
2020,2,Kvyat,AlphaTauri,+1 lap,0
2020,2,Räikkönen,Alfa Romeo,+1 lap,0
2020,2,Magnussen,Haas F1 Team,+1 lap,0
2020,2,Grosjean,Haas F1 Team,+1 lap,0
2020,2,Giovinazzi,Alfa Romeo,+1 lap,0
2020,2,Gasly,AlphaTauri,+1 lap,0
2020,2,Russell,Williams,+2 laps,0
2020,2,Latifi,Williams,+2 laps,0
2020,2,Ocon,Renault,overheating,0
2020,2,Leclerc,Ferrari,collision damage,0
2020,2,Vettel,Ferrari,collision damage,0
2020,3,Hamilton,Mercedes,finished,0
2020,3,Verstappen,Red Bull,finished,0
2020,3,Bottas,Mercedes,finished,0
2020,3,Stroll,Racing Point,finished,0
2020,3,Albon,Red Bull,finished,0
2020,3,Vettel,Ferrari,+1 lap,0
2020,3,Pérez,Racing Point,+1 lap,0
2020,3,Ricciardo,Renault,+1 lap,0
2020,3,Sainz,McLaren,+1 lap,0
2020,3,Magnussen,Haas F1 Team,+1 lap,0
2020,3,Leclerc,Ferrari,+1 lap,0
2020,3,Kvyat,AlphaTauri,+1 lap,0
2020,3,Norris,McLaren,+1 lap,0
2020,3,Ocon,Renault,+1 lap,0
2020,3,Räikkönen,Alfa Romeo,+1 lap,0
2020,3,Grosjean,Haas F1 Team,+1 lap,0
2020,3,Giovinazzi,Alfa Romeo,+1 lap,0
2020,3,Russell,Williams,+1 lap,0
2020,3,Latifi,Williams,+5 laps,0
2020,3,Gasly,AlphaTauri,engine,1
2020,4,Hamilton,Mercedes,finished,0
2020,4,Verstappen,Red Bull,finished,0
2020,4,Leclerc,Ferrari,finished,0
2020,4,Ricciardo,Renault,finished,0
2020,4,Norris,McLaren,finished,0
2020,4,Ocon,Renault,finished,0
2020,4,Gasly,AlphaTauri,finished,0
2020,4,Albon,Red Bull,finished,0
2020,4,Stroll,Racing Point,finished,0
2020,4,Vettel,Ferrari,finished,0
2020,4,Bottas,Mercedes,finished,0
2020,4,Russell,Williams,finished,0
2020,4,Sainz,McLaren,finished,0
2020,4,Giovinazzi,Alfa Romeo,finished,0
2020,4,Latifi,Williams,finished,0
2020,4,Grosjean,Haas F1 Team,finished,0
2020,4,Räikkönen,Alfa Romeo,+1 lap,0
2020,4,Kvyat,AlphaTauri,accident,1
2020,4,Magnussen,Haas F1 Team,collision,0
2020,4,Hülkenberg,Racing Point,power unit,0
2020,5,Verstappen,Red Bull,finished,0
2020,5,Hamilton,Mercedes,finished,0
2020,5,Bottas,Mercedes,finished,0
2020,5,Leclerc,Ferrari,finished,0
2020,5,Albon,Red Bull,finished,0
2020,5,Stroll,Racing Point,finished,0
2020,5,Hülkenberg,Racing Point,finished,0
2020,5,Ocon,Renault,finished,0
2020,5,Norris,McLaren,finished,0
2020,5,Kvyat,AlphaTauri,finished,0
2020,5,Gasly,AlphaTauri,finished,0
2020,5,Vettel,Ferrari,finished,0
2020,5,Sainz,McLaren,finished,0
2020,5,Ricciardo,Renault,+1 lap,0
2020,5,Räikkönen,Alfa Romeo,+1 lap,0
2020,5,Grosjean,Haas F1 Team,+1 lap,0
2020,5,Giovinazzi,Alfa Romeo,+1 lap,0
2020,5,Russell,Williams,+1 lap,0
2020,5,Latifi,Williams,+1 lap,0
2020,5,Magnussen,Haas F1 Team,retired,1
2020,6,Hamilton,Mercedes,finished,0
2020,6,Verstappen,Red Bull,finished,0
2020,6,Bottas,Mercedes,finished,0
2020,6,Stroll,Racing Point,+1 lap,0
2020,6,Pérez,Racing Point,+1 lap,0
2020,6,Sainz,McLaren,+1 lap,0
2020,6,Vettel,Ferrari,+1 lap,0
2020,6,Albon,Red Bull,+1 lap,0
2020,6,Gasly,AlphaTauri,+1 lap,0
2020,6,Norris,McLaren,+1 lap,0
2020,6,Ricciardo,Renault,+1 lap,0
2020,6,Kvyat,AlphaTauri,+1 lap,0
2020,6,Ocon,Renault,+1 lap,0
2020,6,Räikkönen,Alfa Romeo,+1 lap,0
2020,6,Magnussen,Haas F1 Team,+1 lap,0
2020,6,Giovinazzi,Alfa Romeo,+1 lap,0
2020,6,Russell,Williams,+1 lap,0
2020,6,Latifi,Williams,+2 laps,0
2020,6,Grosjean,Haas F1 Team,+2 laps,0
2020,6,Leclerc,Ferrari,electronics,0
2020,7,Hamilton,Mercedes,finished,0
2020,7,Bottas,Mercedes,finished,0
2020,7,Verstappen,Red Bull,finished,0
2020,7,Ricciardo,Renault,finished,0
2020,7,Ocon,Renault,finished,0
2020,7,Albon,Red Bull,finished,0
2020,7,Norris,McLaren,finished,0
2020,7,Gasly,AlphaTauri,finished,0
2020,7,Stroll,Racing Point,finished,0
2020,7,Pérez,Racing Point,finished,0
2020,7,Kvyat,AlphaTauri,finished,0
2020,7,Räikkönen,Alfa Romeo,finished,0
2020,7,Vettel,Ferrari,finished,0
2020,7,Leclerc,Ferrari,finished,0
2020,7,Grosjean,Haas F1 Team,finished,0
2020,7,Latifi,Williams,finished,0
2020,7,Magnussen,Haas F1 Team,finished,0
2020,7,Giovinazzi,Alfa Romeo,accident,1
2020,7,Russell,Williams,debris,0
2020,7,Sainz,McLaren,exhaust,0
2020,8,Gasly,AlphaTauri,finished,0
2020,8,Sainz,McLaren,finished,0
2020,8,Stroll,Racing Point,finished,0
2020,8,Norris,McLaren,finished,0
2020,8,Bottas,Mercedes,finished,0
2020,8,Ricciardo,Renault,finished,0
2020,8,Hamilton,Mercedes,finished,0
2020,8,Ocon,Renault,finished,0
2020,8,Kvyat,AlphaTauri,finished,0
2020,8,Pérez,Racing Point,finished,0
2020,8,Latifi,Williams,finished,0
2020,8,Grosjean,Haas F1 Team,finished,0
2020,8,Räikkönen,Alfa Romeo,finished,0
2020,8,Russell,Williams,finished,0
2020,8,Albon,Red Bull,finished,0
2020,8,Giovinazzi,Alfa Romeo,finished,0
2020,8,Verstappen,Red Bull,power unit,0
2020,8,Leclerc,Ferrari,accident,1
2020,8,Magnussen,Haas F1 Team,power unit,0
2020,8,Vettel,Ferrari,brakes,1
2020,9,Hamilton,Mercedes,finished,0
2020,9,Bottas,Mercedes,finished,0
2020,9,Albon,Red Bull,finished,0
2020,9,Ricciardo,Renault,finished,0
2020,9,Pérez,Racing Point,finished,0
2020,9,Norris,McLaren,finished,0
2020,9,Kvyat,AlphaTauri,finished,0
2020,9,Leclerc,Ferrari,finished,0
2020,9,Räikkönen,Alfa Romeo,finished,0
2020,9,Vettel,Ferrari,finished,0
2020,9,Russell,Williams,finished,0
2020,9,Grosjean,Haas F1 Team,finished,0
2020,9,Stroll,Racing Point,puncture,0
2020,9,Ocon,Renault,brakes,1
2020,9,Latifi,Williams,collision,0
2020,9,Magnussen,Haas F1 Team,collision,0
2020,9,Giovinazzi,Alfa Romeo,collision,0
2020,9,Sainz,McLaren,collision,0
2020,9,Verstappen,Red Bull,collision,0
2020,9,Gasly,AlphaTauri,collision,0
2020,10,Bottas,Mercedes,finished,0
2020,10,Verstappen,Red Bull,finished,0
2020,10,Hamilton,Mercedes,finished,0
2020,10,Pérez,Racing Point,finished,0
2020,10,Ricciardo,Renault,finished,0
2020,10,Leclerc,Ferrari,finished,0
2020,10,Ocon,Renault,finished,0
2020,10,Kvyat,AlphaTauri,finished,0
2020,10,Gasly,AlphaTauri,finished,0
2020,10,Albon,Red Bull,finished,0
2020,10,Giovinazzi,Alfa Romeo,+1 lap,0
2020,10,Magnussen,Haas F1 Team,+1 lap,0
2020,10,Vettel,Ferrari,+1 lap,0
2020,10,Räikkönen,Alfa Romeo,+1 lap,0
2020,10,Norris,McLaren,+1 lap,0
2020,10,Latifi,Williams,+1 lap,0
2020,10,Grosjean,Haas F1 Team,+1 lap,0
2020,10,Russell,Williams,+1 lap,0
2020,10,Sainz,McLaren,accident,1
2020,10,Stroll,Racing Point,collision,0
2020,11,Hamilton,Mercedes,finished,0
2020,11,Verstappen,Red Bull,finished,0
2020,11,Ricciardo,Renault,finished,0
2020,11,Pérez,Racing Point,finished,0
2020,11,Sainz,McLaren,finished,0
2020,11,Gasly,AlphaTauri,finished,0
2020,11,Leclerc,Ferrari,finished,0
2020,11,Hülkenberg,Racing Point,finished,0
2020,11,Grosjean,Haas F1 Team,finished,0
2020,11,Giovinazzi,Alfa Romeo,finished,0
2020,11,Vettel,Ferrari,finished,0
2020,11,Räikkönen,Alfa Romeo,finished,0
2020,11,Magnussen,Haas F1 Team,finished,0
2020,11,Latifi,Williams,finished,0
2020,11,Kvyat,AlphaTauri,finished,0
2020,11,Norris,McLaren,power unit,0
2020,11,Albon,Red Bull,radiator,0
2020,11,Ocon,Renault,gearbox,0
2020,11,Bottas,Mercedes,power unit,0
2020,11,Russell,Williams,collision,0
2020,12,Hamilton,Mercedes,finished,0
2020,12,Bottas,Mercedes,finished,0
2020,12,Verstappen,Red Bull,finished,0
2020,12,Leclerc,Ferrari,finished,0
2020,12,Gasly,AlphaTauri,+1 lap,0
2020,12,Sainz,McLaren,+1 lap,0
2020,12,Pérez,Racing Point,+1 lap,0
2020,12,Ocon,Renault,+1 lap,0
2020,12,Ricciardo,Renault,+1 lap,0
2020,12,Vettel,Ferrari,+1 lap,0
2020,12,Räikkönen,Alfa Romeo,+1 lap,0
2020,12,Albon,Red Bull,+1 lap,0
2020,12,Norris,McLaren,+1 lap,0
2020,12,Russell,Williams,+1 lap,0
2020,12,Giovinazzi,Alfa Romeo,+1 lap,0
2020,12,Magnussen,Haas F1 Team,+1 lap,0
2020,12,Grosjean,Haas F1 Team,+1 lap,0
2020,12,Latifi,Williams,+2 laps,0
2020,12,Kvyat,AlphaTauri,+2 laps,0
2020,12,Stroll,Racing Point,collision damage,0
2020,13,Hamilton,Mercedes,finished,0
2020,13,Bottas,Mercedes,finished,0
2020,13,Ricciardo,Renault,finished,0
2020,13,Kvyat,AlphaTauri,finished,0
2020,13,Leclerc,Ferrari,finished,0
2020,13,Pérez,Racing Point,finished,0
2020,13,Sainz,McLaren,finished,0
2020,13,Norris,McLaren,finished,0
2020,13,Räikkönen,Alfa Romeo,finished,0
2020,13,Giovinazzi,Alfa Romeo,finished,0
2020,13,Latifi,Williams,finished,0
2020,13,Vettel,Ferrari,finished,0
2020,13,Stroll,Racing Point,finished,0
2020,13,Grosjean,Haas F1 Team,finished,0
2020,13,Albon,Red Bull,finished,0
2020,13,Russell,Williams,accident,1
2020,13,Verstappen,Red Bull,puncture,0
2020,13,Magnussen,Haas F1 Team,illness,0
2020,13,Ocon,Renault,gearbox,0
2020,13,Gasly,AlphaTauri,water pressure,0
2020,14,Hamilton,Mercedes,finished,0
2020,14,Pérez,Racing Point,finished,0
2020,14,Vettel,Ferrari,finished,0
2020,14,Leclerc,Ferrari,finished,0
2020,14,Sainz,McLaren,finished,0
2020,14,Verstappen,Red Bull,finished,0
2020,14,Albon,Red Bull,finished,0
2020,14,Norris,McLaren,finished,0
2020,14,Stroll,Racing Point,finished,0
2020,14,Ricciardo,Renault,finished,0
2020,14,Ocon,Renault,+1 lap,0
2020,14,Kvyat,AlphaTauri,+1 lap,0
2020,14,Gasly,AlphaTauri,+1 lap,0
2020,14,Bottas,Mercedes,+1 lap,0
2020,14,Räikkönen,Alfa Romeo,+1 lap,0
2020,14,Russell,Williams,+1 lap,0
2020,14,Magnussen,Haas F1 Team,withdrew,0
2020,14,Grosjean,Haas F1 Team,collision damage,0
2020,14,Latifi,Williams,collision damage,0
2020,14,Giovinazzi,Alfa Romeo,gearbox,0
2020,15,Hamilton,Mercedes,finished,0
2020,15,Verstappen,Red Bull,finished,0
2020,15,Albon,Red Bull,finished,0
2020,15,Norris,McLaren,finished,0
2020,15,Sainz,McLaren,finished,0
2020,15,Gasly,AlphaTauri,finished,0
2020,15,Ricciardo,Renault,finished,0
2020,15,Bottas,Mercedes,finished,0
2020,15,Ocon,Renault,finished,0
2020,15,Leclerc,Ferrari,+1 lap,0
2020,15,Kvyat,AlphaTauri,+1 lap,0
2020,15,Russell,Williams,+1 lap,0
2020,15,Vettel,Ferrari,+1 lap,0
2020,15,Latifi,Williams,+1 lap,0
2020,15,Räikkönen,Alfa Romeo,+1 lap,0
2020,15,Giovinazzi,Alfa Romeo,+1 lap,0
2020,15,Magnussen,Haas F1 Team,+1 lap,0
2020,15,Pérez,Racing Point,engine,1
2020,15,Stroll,Racing Point,collision,0
2020,15,Grosjean,Haas F1 Team,collision,0
2020,17,Verstappen,Red Bull,finished,0
2020,17,Bottas,Mercedes,finished,0
2020,17,Hamilton,Mercedes,finished,0
2020,17,Albon,Red Bull,finished,0
2020,17,Norris,McLaren,finished,0
2020,17,Sainz,McLaren,finished,0
2020,17,Ricciardo,Renault,finished,0
2020,17,Gasly,AlphaTauri,finished,0
2020,17,Ocon,Renault,finished,0
2020,17,Stroll,Racing Point,finished,0
2020,17,Kvyat,AlphaTauri,+1 lap,0
2020,17,Räikkönen,Alfa Romeo,+1 lap,0
2020,17,Leclerc,Ferrari,+1 lap,0
2020,17,Vettel,Ferrari,+1 lap,0
2020,17,Russell,Williams,+1 lap,0
2020,17,Giovinazzi,Alfa Romeo,+1 lap,0
2020,17,Latifi,Williams,+1 lap,0
2020,17,Magnussen,Haas F1 Team,+1 lap,0
2020,17,Fittipaldi,Haas F1 Team,+2 laps,0
2020,17,Pérez,Racing Point,transmission,0
2020,16,Pérez,Racing Point,finished,0
2020,16,Ocon,Renault,finished,0
2020,16,Stroll,Racing Point,finished,0
2020,16,Sainz,McLaren,finished,0
2020,16,Ricciardo,Renault,finished,0
2020,16,Albon,Red Bull,finished,0
2020,16,Kvyat,AlphaTauri,finished,0
2020,16,Bottas,Mercedes,finished,0
2020,16,Russell,Mercedes,finished,0
2020,16,Norris,McLaren,finished,0
2020,16,Gasly,AlphaTauri,finished,0
2020,16,Vettel,Ferrari,finished,0
2020,16,Giovinazzi,Alfa Romeo,finished,0
2020,16,Räikkönen,Alfa Romeo,finished,0
2020,16,Magnussen,Haas F1 Team,finished,0
2020,16,Aitken,Williams,finished,0
2020,16,Fittipaldi,Haas F1 Team,finished,0
2020,16,Latifi,Williams,engine,1
2020,16,Verstappen,Red Bull,accident,1
2020,16,Leclerc,Ferrari,collision,0
2021,1,Hamilton,Mercedes,finished,0
2021,1,Verstappen,Red Bull,finished,0
2021,1,Bottas,Mercedes,finished,0
2021,1,Norris,McLaren,finished,0
2021,1,Pérez,Red Bull,finished,0
2021,1,Leclerc,Ferrari,finished,0
2021,1,Ricciardo,McLaren,finished,0
2021,1,Sainz,Ferrari,finished,0
2021,1,Tsunoda,AlphaTauri,finished,0
2021,1,Stroll,Aston Martin,finished,0
2021,1,Räikkönen,Alfa Romeo,finished,0
2021,1,Giovinazzi,Alfa Romeo,+1 lap,0
2021,1,Ocon,Alpine F1 Team,+1 lap,0
2021,1,Russell,Williams,+1 lap,0
2021,1,Vettel,Aston Martin,+1 lap,0
2021,1,Schumacher,Haas F1 Team,+1 lap,0
